@relation TestInstances

@attribute room {badklein,gang,badgross,gangeingang,tobias,joel}
@attribute magneticY numeric
@attribute magneticZ numeric
@attribute rssValue0 numeric
@attribute rssValue1 numeric
@attribute rssValue2 numeric
@attribute rssValue3 numeric
@attribute rssValue4 numeric
@attribute rssValue5 numeric
@attribute rssValue6 numeric
@attribute rssValue7 numeric
@attribute mean numeric
@attribute rssVariance0 numeric
@attribute rssVariance1 numeric
@attribute rssVariance2 numeric
@attribute rssVariance3 numeric
@attribute rssVariance4 numeric
@attribute rssVariance5 numeric
@attribute rssVariance6 numeric
@attribute rssVariance7 numeric

@data
badklein,20,-51,-56,-80,-89,-89,-89,-89,-89,-89,-83.75,-27.75,-3.75,5.25,5.25,5.25,5.25,5.25,5.25
badklein,19,-51,-56,-80,-89,-89,-89,-89,-89,-89,-83.75,-27.75,-3.75,5.25,5.25,5.25,5.25,5.25,5.25
badklein,20,-52,-56,-80,-89,-89,-89,-89,-89,-89,-83.75,-27.75,-3.75,5.25,5.25,5.25,5.25,5.25,5.25
badklein,19,-52,-56,-80,-89,-89,-89,-89,-89,-89,-83.75,-27.75,-3.75,5.25,5.25,5.25,5.25,5.25,5.25
badklein,19,-52,-56,-73,-89,-89,-89,-89,-89,-89,-82.875,-26.875,-9.875,6.125,6.125,6.125,6.125,6.125,6.125
badklein,16,-54,-56,-73,-89,-89,-89,-89,-89,-89,-82.875,-26.875,-9.875,6.125,6.125,6.125,6.125,6.125,6.125
badklein,15,-55,-56,-73,-89,-89,-89,-89,-89,-89,-82.875,-26.875,-9.875,6.125,6.125,6.125,6.125,6.125,6.125
badklein,15,-55,-56,-77,-89,-89,-89,-89,-89,-89,-83.375,-27.375,-6.375,5.625,5.625,5.625,5.625,5.625,5.625
badklein,15,-56,-56,-77,-89,-89,-89,-89,-89,-89,-83.375,-27.375,-6.375,5.625,5.625,5.625,5.625,5.625,5.625
badklein,16,-56,-56,-77,-89,-89,-89,-89,-89,-89,-83.375,-27.375,-6.375,5.625,5.625,5.625,5.625,5.625,5.625
badklein,20,-56,-56,-77,-89,-89,-89,-89,-89,-89,-83.375,-27.375,-6.375,5.625,5.625,5.625,5.625,5.625,5.625
badklein,22,-56,-56,-68,-89,-89,-89,-89,-89,-89,-82.25,-26.25,-14.25,6.75,6.75,6.75,6.75,6.75,6.75
badklein,23,-56,-56,-68,-89,-89,-89,-89,-89,-89,-82.25,-26.25,-14.25,6.75,6.75,6.75,6.75,6.75,6.75
badklein,25,-55,-56,-68,-89,-89,-89,-89,-89,-89,-82.25,-26.25,-14.25,6.75,6.75,6.75,6.75,6.75,6.75
badklein,26,-55,-56,-68,-89,-89,-89,-89,-89,-89,-82.25,-26.25,-14.25,6.75,6.75,6.75,6.75,6.75,6.75
badklein,26,-55,-56,-67,-89,-89,-89,-89,-89,-89,-82.125,-26.125,-15.125,6.875,6.875,6.875,6.875,6.875,6.875
badklein,22,-57,-56,-67,-89,-89,-89,-89,-89,-89,-82.125,-26.125,-15.125,6.875,6.875,6.875,6.875,6.875,6.875
badklein,19,-58,-56,-67,-89,-89,-89,-89,-89,-89,-82.125,-26.125,-15.125,6.875,6.875,6.875,6.875,6.875,6.875
badklein,17,-59,-56,-67,-89,-89,-89,-89,-89,-89,-82.125,-26.125,-15.125,6.875,6.875,6.875,6.875,6.875,6.875
badklein,18,-59,-56,-67,-89,-89,-89,-89,-89,-89,-82.125,-26.125,-15.125,6.875,6.875,6.875,6.875,6.875,6.875
badklein,18,-59,-56,-63,-89,-89,-89,-89,-89,-89,-81.625,-25.625,-18.625,7.375,7.375,7.375,7.375,7.375,7.375
badklein,26,-56,-56,-63,-89,-89,-89,-89,-89,-89,-81.625,-25.625,-18.625,7.375,7.375,7.375,7.375,7.375,7.375
badklein,21,-58,-56,-63,-89,-89,-89,-89,-89,-89,-81.625,-25.625,-18.625,7.375,7.375,7.375,7.375,7.375,7.375
badklein,24,-57,-56,-63,-89,-89,-89,-89,-89,-89,-81.625,-25.625,-18.625,7.375,7.375,7.375,7.375,7.375,7.375
badklein,24,-57,-56,-71,-89,-89,-89,-89,-89,-89,-82.625,-26.625,-11.625,6.375,6.375,6.375,6.375,6.375,6.375
badklein,22,-58,-56,-71,-89,-89,-89,-89,-89,-89,-82.625,-26.625,-11.625,6.375,6.375,6.375,6.375,6.375,6.375
badklein,19,-59,-56,-71,-89,-89,-89,-89,-89,-89,-82.625,-26.625,-11.625,6.375,6.375,6.375,6.375,6.375,6.375
badklein,18,-59,-56,-71,-89,-89,-89,-89,-89,-89,-82.625,-26.625,-11.625,6.375,6.375,6.375,6.375,6.375,6.375
badklein,17,-59,-57,-71,-89,-89,-89,-89,-89,-89,-82.75,-25.75,-11.75,6.25,6.25,6.25,6.25,6.25,6.25
badklein,17,-59,-58,-67,-67,-79,-79,-79,-74,-74,-72.125,-14.125,-5.125,-5.125,6.875,6.875,6.875,1.875,1.875
badklein,17,-60,-58,-67,-67,-79,-79,-79,-74,-74,-72.125,-14.125,-5.125,-5.125,6.875,6.875,6.875,1.875,1.875
badklein,16,-60,-58,-67,-67,-79,-79,-79,-74,-74,-72.125,-14.125,-5.125,-5.125,6.875,6.875,6.875,1.875,1.875
badklein,16,-60,-58,-66,-66,-78,-78,-78,-77,-77,-72.25,-14.25,-6.25,-6.25,5.75,5.75,5.75,4.75,4.75
badklein,17,-60,-58,-66,-66,-78,-78,-78,-77,-77,-72.25,-14.25,-6.25,-6.25,5.75,5.75,5.75,4.75,4.75
badklein,18,-61,-58,-66,-66,-78,-78,-78,-77,-77,-72.25,-14.25,-6.25,-6.25,5.75,5.75,5.75,4.75,4.75
badklein,19,-61,-58,-66,-66,-78,-78,-78,-77,-77,-72.25,-14.25,-6.25,-6.25,5.75,5.75,5.75,4.75,4.75
badklein,20,-62,-58,-66,-66,-78,-78,-78,-77,-77,-72.25,-14.25,-6.25,-6.25,5.75,5.75,5.75,4.75,4.75
badklein,20,-62,-58,-59,-59,-79,-79,-79,-80,-80,-71.625,-13.625,-12.625,-12.625,7.375,7.375,7.375,8.375,8.375
badklein,20,-63,-58,-59,-59,-79,-79,-79,-80,-80,-71.625,-13.625,-12.625,-12.625,7.375,7.375,7.375,8.375,8.375
badklein,22,-63,-58,-59,-59,-79,-79,-79,-80,-80,-71.625,-13.625,-12.625,-12.625,7.375,7.375,7.375,8.375,8.375
badklein,24,-63,-58,-59,-59,-79,-79,-79,-80,-80,-71.625,-13.625,-12.625,-12.625,7.375,7.375,7.375,8.375,8.375
badklein,26,-62,-58,-59,-59,-79,-79,-79,-80,-80,-71.625,-13.625,-12.625,-12.625,7.375,7.375,7.375,8.375,8.375
badklein,26,-62,-58,-59,-89,-89,-89,-89,-89,-89,-81.375,-23.375,-22.375,7.625,7.625,7.625,7.625,7.625,7.625
badklein,28,-62,-58,-59,-89,-89,-89,-89,-89,-89,-81.375,-23.375,-22.375,7.625,7.625,7.625,7.625,7.625,7.625
badklein,29,-62,-58,-59,-89,-89,-89,-89,-89,-89,-81.375,-23.375,-22.375,7.625,7.625,7.625,7.625,7.625,7.625
badklein,29,-62,-58,-62,-90,-90,-90,-90,-90,-90,-82.5,-24.5,-20.5,7.5,7.5,7.5,7.5,7.5,7.5
badklein,28,-63,-58,-62,-90,-90,-90,-90,-90,-90,-82.5,-24.5,-20.5,7.5,7.5,7.5,7.5,7.5,7.5
badklein,29,-63,-58,-62,-90,-90,-90,-90,-90,-90,-82.5,-24.5,-20.5,7.5,7.5,7.5,7.5,7.5,7.5
badklein,31,-62,-58,-62,-90,-90,-90,-90,-90,-90,-82.5,-24.5,-20.5,7.5,7.5,7.5,7.5,7.5,7.5
badklein,31,-62,-59,-73,-90,-90,-90,-90,-90,-90,-84,-25,-11,6,6,6,6,6,6
badklein,32,-62,-59,-73,-90,-90,-90,-90,-90,-90,-84,-25,-11,6,6,6,6,6,6
badklein,31,-63,-59,-73,-90,-90,-90,-90,-90,-90,-84,-25,-11,6,6,6,6,6,6
badklein,30,-63,-59,-73,-90,-90,-90,-90,-90,-90,-84,-25,-11,6,6,6,6,6,6
badklein,30,-63,-59,-65,-90,-90,-90,-90,-90,-90,-83,-24,-18,7,7,7,7,7,7
badklein,31,-63,-59,-65,-90,-90,-90,-90,-90,-90,-83,-24,-18,7,7,7,7,7,7
badklein,30,-63,-59,-65,-90,-90,-90,-90,-90,-90,-83,-24,-18,7,7,7,7,7,7
badklein,31,-63,-59,-65,-90,-90,-90,-90,-90,-90,-83,-24,-18,7,7,7,7,7,7
badklein,31,-63,-59,-66,-90,-90,-90,-90,-90,-90,-83.125,-24.125,-17.125,6.875,6.875,6.875,6.875,6.875,6.875
badklein,32,-63,-59,-66,-90,-90,-90,-90,-90,-90,-83.125,-24.125,-17.125,6.875,6.875,6.875,6.875,6.875,6.875
badklein,32,-64,-59,-66,-90,-90,-90,-90,-90,-90,-83.125,-24.125,-17.125,6.875,6.875,6.875,6.875,6.875,6.875
badklein,32,-64,-59,-69,-90,-90,-90,-90,-90,-90,-83.5,-24.5,-14.5,6.5,6.5,6.5,6.5,6.5,6.5
badklein,32,-65,-59,-69,-90,-90,-90,-90,-90,-90,-83.5,-24.5,-14.5,6.5,6.5,6.5,6.5,6.5,6.5
badklein,34,-64,-59,-69,-90,-90,-90,-90,-90,-90,-83.5,-24.5,-14.5,6.5,6.5,6.5,6.5,6.5,6.5
badklein,35,-64,-59,-69,-90,-90,-90,-90,-90,-90,-83.5,-24.5,-14.5,6.5,6.5,6.5,6.5,6.5,6.5
badklein,35,-64,-59,-74,-93,-93,-93,-93,-93,-93,-86.375,-27.375,-12.375,6.625,6.625,6.625,6.625,6.625,6.625
badklein,36,-64,-59,-74,-93,-93,-93,-93,-93,-93,-86.375,-27.375,-12.375,6.625,6.625,6.625,6.625,6.625,6.625
badklein,37,-63,-59,-74,-93,-93,-93,-93,-93,-93,-86.375,-27.375,-12.375,6.625,6.625,6.625,6.625,6.625,6.625
badklein,36,-63,-59,-74,-93,-93,-93,-93,-93,-93,-86.375,-27.375,-12.375,6.625,6.625,6.625,6.625,6.625,6.625
badklein,36,-63,-58,-74,-93,-93,-93,-93,-93,-93,-86.25,-28.25,-12.25,6.75,6.75,6.75,6.75,6.75,6.75
badklein,34,-64,-58,-74,-93,-93,-93,-93,-93,-93,-86.25,-28.25,-12.25,6.75,6.75,6.75,6.75,6.75,6.75
badklein,34,-63,-58,-74,-93,-93,-93,-93,-93,-93,-86.25,-28.25,-12.25,6.75,6.75,6.75,6.75,6.75,6.75
badklein,34,-62,-58,-74,-93,-93,-93,-93,-93,-93,-86.25,-28.25,-12.25,6.75,6.75,6.75,6.75,6.75,6.75
badklein,34,-61,-58,-74,-93,-93,-93,-93,-93,-93,-86.25,-28.25,-12.25,6.75,6.75,6.75,6.75,6.75,6.75
badklein,33,-61,-58,-74,-93,-93,-93,-93,-93,-93,-86.25,-28.25,-12.25,6.75,6.75,6.75,6.75,6.75,6.75
badklein,32,-61,-58,-74,-93,-93,-93,-93,-93,-93,-86.25,-28.25,-12.25,6.75,6.75,6.75,6.75,6.75,6.75
badklein,32,-61,-58,-75,-92,-92,-92,-92,-92,-92,-85.625,-27.625,-10.625,6.375,6.375,6.375,6.375,6.375,6.375
badklein,32,-60,-58,-75,-92,-92,-92,-92,-92,-92,-85.625,-27.625,-10.625,6.375,6.375,6.375,6.375,6.375,6.375
badklein,31,-60,-58,-75,-92,-92,-92,-92,-92,-92,-85.625,-27.625,-10.625,6.375,6.375,6.375,6.375,6.375,6.375
badklein,31,-59,-58,-75,-92,-92,-92,-92,-92,-92,-85.625,-27.625,-10.625,6.375,6.375,6.375,6.375,6.375,6.375
badklein,31,-59,-58,-73,-92,-92,-92,-92,-92,-92,-85.375,-27.375,-12.375,6.625,6.625,6.625,6.625,6.625,6.625
badklein,31,-58,-58,-73,-92,-92,-92,-92,-92,-92,-85.375,-27.375,-12.375,6.625,6.625,6.625,6.625,6.625,6.625
badklein,30,-57,-58,-73,-92,-92,-92,-92,-92,-92,-85.375,-27.375,-12.375,6.625,6.625,6.625,6.625,6.625,6.625
badklein,31,-55,-58,-73,-92,-92,-92,-92,-92,-92,-85.375,-27.375,-12.375,6.625,6.625,6.625,6.625,6.625,6.625
badklein,31,-55,-58,-72,-92,-92,-92,-92,-92,-92,-85.25,-27.25,-13.25,6.75,6.75,6.75,6.75,6.75,6.75
badklein,32,-53,-58,-72,-92,-92,-92,-92,-92,-92,-85.25,-27.25,-13.25,6.75,6.75,6.75,6.75,6.75,6.75
badklein,31,-52,-58,-72,-92,-92,-92,-92,-92,-92,-85.25,-27.25,-13.25,6.75,6.75,6.75,6.75,6.75,6.75
badklein,30,-51,-58,-72,-92,-92,-92,-92,-92,-92,-85.25,-27.25,-13.25,6.75,6.75,6.75,6.75,6.75,6.75
badklein,29,-51,-58,-72,-92,-92,-92,-92,-92,-92,-85.25,-27.25,-13.25,6.75,6.75,6.75,6.75,6.75,6.75
badklein,29,-51,-56,-73,-92,-92,-92,-92,-92,-92,-85.125,-29.125,-12.125,6.875,6.875,6.875,6.875,6.875,6.875
badklein,29,-50,-56,-73,-92,-92,-92,-92,-92,-92,-85.125,-29.125,-12.125,6.875,6.875,6.875,6.875,6.875,6.875
badklein,29,-49,-56,-73,-92,-92,-92,-92,-92,-92,-85.125,-29.125,-12.125,6.875,6.875,6.875,6.875,6.875,6.875
badklein,31,-48,-56,-73,-92,-92,-92,-92,-92,-92,-85.125,-29.125,-12.125,6.875,6.875,6.875,6.875,6.875,6.875
badklein,31,-48,-56,-70,-92,-92,-92,-92,-92,-92,-84.75,-28.75,-14.75,7.25,7.25,7.25,7.25,7.25,7.25
badklein,32,-48,-56,-70,-92,-92,-92,-92,-92,-92,-84.75,-28.75,-14.75,7.25,7.25,7.25,7.25,7.25,7.25
badklein,33,-47,-56,-70,-92,-92,-92,-92,-92,-92,-84.75,-28.75,-14.75,7.25,7.25,7.25,7.25,7.25,7.25
badklein,34,-46,-56,-70,-92,-92,-92,-92,-92,-92,-84.75,-28.75,-14.75,7.25,7.25,7.25,7.25,7.25,7.25
badklein,34,-47,-56,-70,-92,-92,-92,-92,-92,-92,-84.75,-28.75,-14.75,7.25,7.25,7.25,7.25,7.25,7.25
badklein,35,-47,-56,-70,-92,-92,-92,-92,-92,-92,-84.75,-28.75,-14.75,7.25,7.25,7.25,7.25,7.25,7.25
badklein,35,-47,-56,-69,-92,-92,-92,-92,-92,-92,-84.625,-28.625,-15.625,7.375,7.375,7.375,7.375,7.375,7.375
badklein,36,-46,-56,-69,-92,-92,-92,-92,-92,-92,-84.625,-28.625,-15.625,7.375,7.375,7.375,7.375,7.375,7.375
badklein,36,-46,-56,-76,-92,-92,-92,-92,-92,-92,-85.5,-29.5,-9.5,6.5,6.5,6.5,6.5,6.5,6.5
badklein,36,-47,-56,-76,-92,-92,-92,-92,-92,-92,-85.5,-29.5,-9.5,6.5,6.5,6.5,6.5,6.5,6.5
badklein,35,-48,-56,-76,-92,-92,-92,-92,-92,-92,-85.5,-29.5,-9.5,6.5,6.5,6.5,6.5,6.5,6.5
badklein,35,-50,-56,-76,-92,-92,-92,-92,-92,-92,-85.5,-29.5,-9.5,6.5,6.5,6.5,6.5,6.5,6.5
badklein,35,-51,-56,-76,-92,-92,-92,-92,-92,-92,-85.5,-29.5,-9.5,6.5,6.5,6.5,6.5,6.5,6.5
badklein,35,-51,-58,-72,-92,-92,-92,-92,-92,-92,-85.25,-27.25,-13.25,6.75,6.75,6.75,6.75,6.75,6.75
badklein,35,-52,-58,-72,-92,-92,-92,-92,-92,-92,-85.25,-27.25,-13.25,6.75,6.75,6.75,6.75,6.75,6.75
badklein,35,-53,-58,-72,-92,-92,-92,-92,-92,-92,-85.25,-27.25,-13.25,6.75,6.75,6.75,6.75,6.75,6.75
badklein,36,-54,-58,-72,-92,-92,-92,-92,-92,-92,-85.25,-27.25,-13.25,6.75,6.75,6.75,6.75,6.75,6.75
badklein,36,-54,-58,-68,-92,-92,-92,-92,-92,-92,-84.75,-26.75,-16.75,7.25,7.25,7.25,7.25,7.25,7.25
badklein,36,-55,-58,-68,-92,-92,-92,-92,-92,-92,-84.75,-26.75,-16.75,7.25,7.25,7.25,7.25,7.25,7.25
badklein,36,-56,-58,-68,-92,-92,-92,-92,-92,-92,-84.75,-26.75,-16.75,7.25,7.25,7.25,7.25,7.25,7.25
badklein,37,-57,-58,-68,-92,-92,-92,-92,-92,-92,-84.75,-26.75,-16.75,7.25,7.25,7.25,7.25,7.25,7.25
badklein,37,-57,-58,-70,-92,-92,-92,-92,-92,-92,-85,-27,-15,7,7,7,7,7,7
badklein,39,-56,-58,-70,-92,-92,-92,-92,-92,-92,-85,-27,-15,7,7,7,7,7,7
badklein,38,-57,-58,-70,-92,-92,-92,-92,-92,-92,-85,-27,-15,7,7,7,7,7,7
badklein,38,-58,-58,-70,-92,-92,-92,-92,-92,-92,-85,-27,-15,7,7,7,7,7,7
badklein,37,-59,-58,-70,-92,-92,-92,-92,-92,-92,-85,-27,-15,7,7,7,7,7,7
badklein,37,-59,-58,-66,-82,-82,-82,-82,-82,-82,-77,-19,-11,5,5,5,5,5,5
badklein,39,-59,-58,-66,-82,-82,-82,-82,-82,-82,-77,-19,-11,5,5,5,5,5,5
badklein,38,-59,-58,-66,-82,-82,-82,-82,-82,-82,-77,-19,-11,5,5,5,5,5,5
badklein,36,-59,-58,-66,-82,-82,-82,-82,-82,-82,-77,-19,-11,5,5,5,5,5,5
badklein,33,-59,-58,-66,-82,-82,-82,-82,-82,-82,-77,-19,-11,5,5,5,5,5,5
badklein,31,-57,-58,-66,-82,-82,-82,-82,-82,-82,-77,-19,-11,5,5,5,5,5,5
badklein,29,-56,-58,-66,-82,-82,-82,-82,-82,-82,-77,-19,-11,5,5,5,5,5,5
badklein,29,-56,-58,-77,-82,-82,-82,-82,-82,-82,-78.375,-20.375,-1.375,3.625,3.625,3.625,3.625,3.625,3.625
badklein,26,-55,-58,-77,-82,-82,-82,-82,-82,-82,-78.375,-20.375,-1.375,3.625,3.625,3.625,3.625,3.625,3.625
badklein,19,-55,-58,-77,-82,-82,-82,-82,-82,-82,-78.375,-20.375,-1.375,3.625,3.625,3.625,3.625,3.625,3.625
badklein,14,-55,-58,-77,-82,-82,-82,-82,-82,-82,-78.375,-20.375,-1.375,3.625,3.625,3.625,3.625,3.625,3.625
badklein,14,-55,-58,-71,-82,-82,-82,-82,-82,-82,-77.625,-19.625,-6.625,4.375,4.375,4.375,4.375,4.375,4.375
badklein,11,-54,-58,-71,-82,-82,-82,-82,-82,-82,-77.625,-19.625,-6.625,4.375,4.375,4.375,4.375,4.375,4.375
badklein,11,-52,-58,-71,-82,-82,-82,-82,-82,-82,-77.625,-19.625,-6.625,4.375,4.375,4.375,4.375,4.375,4.375
badklein,12,-51,-58,-71,-82,-82,-82,-82,-82,-82,-77.625,-19.625,-6.625,4.375,4.375,4.375,4.375,4.375,4.375
badklein,12,-50,-58,-71,-82,-82,-82,-82,-82,-82,-77.625,-19.625,-6.625,4.375,4.375,4.375,4.375,4.375,4.375
badklein,14,-49,-58,-71,-82,-82,-82,-82,-82,-82,-77.625,-19.625,-6.625,4.375,4.375,4.375,4.375,4.375,4.375
badklein,16,-49,-58,-71,-82,-82,-82,-82,-82,-82,-77.625,-19.625,-6.625,4.375,4.375,4.375,4.375,4.375,4.375
badklein,19,-48,-58,-71,-82,-82,-82,-82,-82,-82,-77.625,-19.625,-6.625,4.375,4.375,4.375,4.375,4.375,4.375
badklein,20,-47,-58,-71,-82,-82,-82,-82,-82,-82,-77.625,-19.625,-6.625,4.375,4.375,4.375,4.375,4.375,4.375
badklein,21,-47,-58,-71,-82,-82,-82,-82,-82,-82,-77.625,-19.625,-6.625,4.375,4.375,4.375,4.375,4.375,4.375
badklein,21,-47,-58,-67,-85,-85,-85,-85,-85,-85,-79.375,-21.375,-12.375,5.625,5.625,5.625,5.625,5.625,5.625
badklein,19,-47,-58,-67,-85,-85,-85,-85,-85,-85,-79.375,-21.375,-12.375,5.625,5.625,5.625,5.625,5.625,5.625
badklein,18,-47,-58,-67,-85,-85,-85,-85,-85,-85,-79.375,-21.375,-12.375,5.625,5.625,5.625,5.625,5.625,5.625
badklein,20,-46,-58,-67,-85,-85,-85,-85,-85,-85,-79.375,-21.375,-12.375,5.625,5.625,5.625,5.625,5.625,5.625
badklein,18,-46,-58,-67,-85,-85,-85,-85,-85,-85,-79.375,-21.375,-12.375,5.625,5.625,5.625,5.625,5.625,5.625
badklein,18,-46,-55,-67,-85,-85,-85,-85,-85,-85,-79,-24,-12,6,6,6,6,6,6
badklein,18,-46,-53,-71,-85,-85,-85,-85,-85,-85,-79.25,-26.25,-8.25,5.75,5.75,5.75,5.75,5.75,5.75
badklein,16,-46,-53,-71,-85,-85,-85,-85,-85,-85,-79.25,-26.25,-8.25,5.75,5.75,5.75,5.75,5.75,5.75
badklein,17,-45,-53,-71,-85,-85,-85,-85,-85,-85,-79.25,-26.25,-8.25,5.75,5.75,5.75,5.75,5.75,5.75
badklein,17,-45,-53,-73,-86,-86,-86,-86,-86,-86,-80.25,-27.25,-7.25,5.75,5.75,5.75,5.75,5.75,5.75
badklein,17,-46,-53,-73,-86,-86,-86,-86,-86,-86,-80.25,-27.25,-7.25,5.75,5.75,5.75,5.75,5.75,5.75
badklein,18,-46,-53,-73,-86,-86,-86,-86,-86,-86,-80.25,-27.25,-7.25,5.75,5.75,5.75,5.75,5.75,5.75
badklein,19,-46,-53,-73,-86,-86,-86,-86,-86,-86,-80.25,-27.25,-7.25,5.75,5.75,5.75,5.75,5.75,5.75
badklein,21,-46,-53,-73,-86,-86,-86,-86,-86,-86,-80.25,-27.25,-7.25,5.75,5.75,5.75,5.75,5.75,5.75
